Item   Code,Item Name,Item BarCode,Unit,Item Type,Qty On Hand,Qty On Ord,Price Sales,Serial No Ctrl,Anly Code1,Anly Code2,Anly Code3,Anly Code4,Anly Code5,Anly Code6,Anly Code7,Anly Code8,,Anly Code9
3018-402210OR,GGMM iPad 2 Genuine Leather V2 Case - ON,6953338402210,PCS,S,0,,438,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402210-OR,Orange,,
3018-402197LBG,GGMM iPad 2 PU Leather V2 Case - L.BR,6953338402197,PCS,S,0,,358,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402197-LBG,Gray,,
3018-402081BK,GGMM iPad 2 KB V2 Case - Brown,6953338402081,PCS,S,0,,980,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402081-BK,Brown,,
3018-402074BK,GGMM iPad 2 KB V2 Case - Black,6953338402074,PCS,S,0,,980,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402074-BK,Black,,
3018-402067BN,GGMM iPad 2 Genuine Leather V2 Case - Br,6953338402067,PCS,S,0,,438,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402067-BN,Brown,,
3018-402050WH,GGMM iPad 2 Genuine Leather V2 Case - Wh,6953338402050,PCS,S,-1,,438,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402050-WH,White,,
3018-402043WR,GGMM iPad 2 Genuine Leather V2 Case - Wi,6953338402043,PCS,S,0,,438,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402043-WR,Red,,
3018-402036BK,GGMM iPad 2 Genuine Leather V2 Case - BK,6953338402036,PCS,S,0,,438,N,Third-Party,Third-Party Accessory,Third-Party,Case,Next Exchange Technology,GGMM,402036-BK,Black,,
3018-31389305,Victorinox Almont Digital Day Bag Moss,0905807100147,PCS,S,0,,0,N,Third-Party,Third-Party Accessory,Third-Party,Case,Young Vision (H.K) Limite,Victorinox Almont,31389305,Moss,,
3018-31389303,Victorinox Almont Digital Day Bag Red,0905807100130,PCS,S,1,,0,N,Third-Party,Third-Party Accessory,Third-Party,Case,Young Vision (H.K) Limite,Victorinox Almont,31389303,Red,,
3018-31389301,Victorinox Almont Digital Day Bag Black,0905807100123,PCS,S,1,,0,N,Third-Party,Third-Party Accessory,Third-Party,Case,Young Vision (H.K) Limite,Victorinox Almont,31389301,Black,,
3018-3135SCPADMI,Artwizz SmartJacket Folio Case-iPad Mini,4260040533135,PCS,S,0,0,368,N,Third-Party,Third-Party Accessory,Third-Party,Case,"Wealth Trend Corp., Ltd.",Artwizz,3135-SC-PAD-MI,Black,,
3018-27911,Cote&ciel Covered Shell New iPad Case BL,3609440004103,PCS,S,16,0,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27911,BLUE,,
3018-27910,Cote&ciel Covered Shell New iPad Case RD,3609440004097,PCS,S,13,0,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27910,RED,,
3018-27907,Cote&ciel Covered Shell New iPad Case SL,3609440004066,PCS,S,24,0,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27907,Silver,,
3018-27906,Cote&ciel Covered Shell New iPad Case BK,3609440004059,PCS,S,17,0,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27906,Brazilian Slate(Black),,
3018-27882,Cote&ciel iPad Zipper Sleeve PU,3609440005995,PCS,S,10,0,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27882,Purple,,
3018-27881,Cote&ciel iPad Zipper Sleeve RD,3609440005988,PCS,S,14,0,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27881,RED,,
3018-27880,Cote&ciel iPad Zipper Sleeve OR,3609440005971,PCS,S,9,0,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27880,ORANGE,,
3018-27879,Cote&ciel iPad Zipper Sleeve GY,3609440005964,PCS,S,9,0,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27879,GREY,,
3018-27878,Cote&ciel iPad Zipper Sleeve SL,3609440005957,PCS,S,16,0,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27878,SILVER,,
3018-27877,Cote&ciel iPad Zipper Sleeve BK,3609440005940,PCS,S,6,0,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27877,BLACK,,
3018-27874,"Cote&ciel MBA 11"" Zipper Sleeve Purple",3609440005919,PCS,S,5,0,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27874,Purple,,
3018-27873,"Cote&ciel MBA 11"" Zipper Sleeve RD",3609440005902,PCS,S,3,0,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27873,REd,,
3018-27872,"Cote&ciel MBA 11"" Zipper Sleeve OR",3609440005896,PCS,S,4,0,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27872,Orange,,
3018-27871,"Cote&ciel MBA 11"" Zipper Sleeve GY",3609440005889,PCS,S,3,0,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27871,Gray,,
3018-27870,"Cote&ciel MBA 11"" Zipper Sleeve Silver",3609440005872,PCS,S,4,0,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27870,Silver,,
3018-27869,"Cote&ciel MBA 11"" Zipper Sleeve BK",3609440005865,PCS,S,2,0,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27869,Brazilian Slate,,
3018-27866,"Cote&ciel MB Air 13"" Zipper Sleeve PU",3609440005834,PCS,S,1,,370,N,Third-Party,Third-Party Accessory,Third-Party,CASE,Morgan Power Internationa,COTEetCIEL,27866,Purple,,
3018-27865,"Cote&ciel MBA 13"" Zipper Sleeve RD",3609440005827,PCS,S,2,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27865,Red,,
3018-27864,"Cote&ciel MBA 13"" Zipper Sleeve OR",3609440005810,PCS,S,1,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27864,Orange,,
3018-27863,"Cote&ciel MBA 13"" Zipper Sleeve D.GY",3609440005803,PCS,S,1,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27863,Dark Gray,,
3018-27862,"Cote&ciel MBA 13"" Zipper Sleeve L.GY",3609440005797,PCS,S,1,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27862,Light Gray,,
3018-27861,"Cote&ciel MBA 13"" Zipper Sleeve Black",3609440005780,PCS,S,3,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27861,Black,,
3018-27858,"Cote&ciel MBP 13"" Zipper Sleeve Purple",3609440005759,PCS,S,9,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27858,PURPLE,,
3018-27857,"Cote&ciel MBP 13"" Zipper Sleeve RD",3609440005742,PCS,S,9,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27857,RED,,
3018-27856,"Cote&ciel MBP 13"" Zipper Sleeve OR",3609440005735,PCS,S,8,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27856,Orange,,
3018-27855,"Cote&ciel MBP 13"" Zipper Sleeve GY",3609440005728,PCS,S,10,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,2785,Gary,,
3018-27854,"Cote&ciel MBP 13"" Zipper Sleeve SL",3609440005711,PCS,S,9,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27854,Silver,,
3018-27853,"Cote&ciel MBP 13"" Zipper Sleeve Black",3609440005704,PCS,S,10,0,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27853,Black,,
3018-27850,"Cote&ciel MBP 15"" Zipper Sleeve Purple",3609440005674,PCS,S,7,0,390,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27850,Purple,,
3018-27849,"Cote&ciel MBP 15"" Zipper Sleeve Red",3609440005667,PCS,S,9,0,390,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27849,Red,,
3018-27848,"Cote&ciel MBP 15"" Zipper Sleeve Orange",3609440005650,PCS,S,4,0,390,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27848,Orange,,
3018-27847,"Cote&ciel MBP 15"" Zipper Sleeve Gray",3609440005643,PCS,S,4,0,390,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27847,Gray,,
3018-27846,"Cote&ciel MBP 15"" Zipper Sleeve Silver",3609440005636,PCS,S,7,0,390,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27846,Silver,,
3018-27845,"Cote&ciel MBP 15"" Zipper Sleeve Black",3609440005629,PCS,S,6,0,390,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27845,BLACK,,
3018-27834,"Cote&ciel MBA 11"" Horizontal Sleeve PU",3609440005513,PCS,S,0,0,320,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27834,Purple,,
3018-27833,"Cote&ciel MBA 11"" Horizontal Sleeve RD",3609440005506,PCS,S,0,0,320,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27833,Red,,
3018-27832,"Cote&ciel MBA 11"" Horizontal Sleeve YW",3609440005490,PCS,S,0,0,320,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27831,Yellow,,
3018-27831,"Cote&ciel MBA 11"" Horizontal Sleeve GY",3609440005483,PCS,S,0,0,320,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27831,Gray,,
3018-27830,"Cote&ciel MBA 11"" Horizontal Sleeve SL",3609440005476,PCS,S,0,0,320,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27830,Silver,,
3018-27829,"Cote&ciel MBA 11"" Horizontal Sleeve BK",3609440005469,PCS,S,0,0,320,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27829,BLACK,,
3018-27796,Cote&Ciel Fabric Pouch iPad SL,3609440005131,PCS,S,8,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27796,SILVER,,
3018-27795,Cote&Ciel Fabric Pouch iPad L.GY,3609440005124,PCS,S,8,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27795,LIGHT GREY,,
3018-27794,Cote&Ciel Fabric Pouch iPad D.GY,3609440005117,PCS,S,8,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27794,DARK GREY,,
3018-27793,Cote&Ciel Fabric Pouch iPad BK,3609440005100,PCS,S,11,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27793,BLACK,,
3018-27791,"Cote&Ciel Fabric Pouch MB Air 11"" SL",3609440005087,PCS,S,9,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27791,SILVER,,
3018-27790,"Cote&Ciel Fabric Pouch MB Air 11"" L.GY",3609440005070,PCS,S,9,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27790,LIGHT GREY,,
3018-27789,"Cote&Ciel Fabric Pouch MB Air 11"" D.GY",3609440005063,PCS,S,10,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27789,DARK GREY,,
3018-27788,"Cote&Ciel Fabric Pouch MB Air 11"" BK",3609440005056,PCS,S,9,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27788,BLACK,,
3018-27786,"Cote&Ciel Fabric Pouch MB Air 13"" SL",3609440005032,PCS,S,16,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27786,SILVER,,
3018-27785,"Cote&Ciel Fabric Pouch MB Air 13"" L.GY",3609440005025,PCS,S,9,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27785,LIGHT GREY,,
3018-27784,"Cote&Ciel Fabric Pouch MB Air 13"" D.GY",3609440005018,PCS,S,8,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27784,DARK GREY,,
3018-27783,"Cote&Ciel Fabric Pouch -  MB AIR 13"" BK",3609440005001,PCS,S,9,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27783,BLACK,,
3018-27777,"Cote&Ciel Bowler Bag MB Air 13"" SL",3609440004943,PCS,S,1,,1160,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27777,SILVER,,
3018-27776,"Cote&Ciel Bowler Bag MB Air 13"" L.GY",3609440004936,PCS,S,2,,1160,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27776,LIGHT GREY,,
3018-27775,"Cote&Ciel Bowler Bag MB Air 13"" D.GY",3609440004929,PCS,S,2,,1160,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTE&CIEL,27775,DARK GREY,,
3018-27774,"Cote&Ciel Bowler Bag - MB Air 13"" BK",3609440004912,PCS,S,2,,1160,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27774,BLACK,,
3018-27404,Cote&ciel iPad 2 Fabric Pouch Navy Mel**,3609440003847,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27404,Navy,,
3018-27403,Cote&ciel iPad 2 Fabric Pouch (Grey Mel,3609440003830,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27403,Gray,,
3018-27402,Cote&ciel iPad 2 Fabric Pouch (Black Me,3609440003823,PCS,S,1,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27402,Black,,
3018-27401,Cote&ciel iPad 2 Fabric Pouch (Black)**,3609440003816,PCS,S,0,,298,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27401,Black,,
3018-27380,"Cote&ciel MB Air 11"" Fabric Pouch BK",3609440003489,PCS,S,2,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27380,Black,,
3018-27379,Cote&cielMac Book Air 13 Fabric Pouch **,3609440003472,PCS,S,3,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27379,White,,
3018-27378,Cote&ciel Mac Book Air 13 Fabric Pouch**,3609440003465,PCS,S,3,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27378,Black,,
3018-27377,Cote&ciel MB Air 13 Fabric Pouch wh**,3609440003458,PCS,S,0,,398,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27377,White,,
3018-27232,"Cote&ciel Laptop Rucksack 15"" Toffy Brow",0902709800274,PCS,S,2,,1640,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27232,Brown,,
3018-27231,"Cote&ciel Laptop Rucksack 15"" Olive",0902709800267,PCS,S,2,,1640,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27231,Olive,,
3018-27230,"Cote&ciel Laptop Rucksack 15"" Deep Altan",0902709800250,PCS,S,0,,1640,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27230,Altan,,
3018-27229,"Cote&ciel Laptop Rucksack 15"" (Grey Mela",3609440000617,PCS,S,3,,1640,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27229,Gray,,
3018-27228,"Cote&ciel Laptop Rucksack 15"" Black Mela",0902709800236,PCS,S,1,,1640,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27228,Black,,
3018-27227,"Cote&ciel Laptop Rucksack 15"" Black",0902709800229,PCS,S,1,,1640,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27227,Black,,
3018-27226,Cote&ciel Laptop Rucksack 17 Toffy Brow,0902709800212,PCS,S,2,,1750,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27226,Brown,,
3018-27225,Cote&ciel Laptop Rucksack 17 Olive,0902709800205,PCS,S,1,,1750,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27225,Olive,,
3018-27224,Cote&ciel Laptop Rucksack 17 Deep Altan,0902709800199,PCS,S,2,,1750,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27224,Altan,,
3018-27223,Cote&ciel Laptop Rucksack 17 Grey Melan,0902709800182,PCS,S,1,,1750,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27223,Gray,,
3018-27222,Cote&ciel Laptop Rucksack 17 Black Mela,0902709800175,PCS,S,1,,1750,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27222,Black,,
3018-27221,Cote&ciel Laptop Rucksack 17 Black,0902709800168,PCS,S,1,,1750,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27221,Black,,
3018-27220,"Cote&ciel Laptop Mess 15"" Toffy Brown",0902709800151,PCS,S,1,,1200,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27220,Brown,,
3018-27219,"Cote&ciel Laptop Mess 15"" Olive",0902709800144,PCS,S,0,,1200,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27219,Olive,,
3018-27218,Cote&ciel Laptop Mess 15 Blue,0902709800137,PCS,S,2,,1200,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27218,Blue,,
3018-27180,Cote&ciel iPhone 4 Pouch YU-LI**,0302709800784,PCS,S,8,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27180,,,
3018-27179,Cote&ciel iPhone 4 Pouch VO-SI,3609440001652,PCS,S,5,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27179,,,
3018-27178,Cote&ciel iPhone 4 Pouch VI-SI**,3609440001645,PCS,S,4,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27178,,,
3018-27177,Cote&ciel iPhone 4 Pouch SI-VO,3609440001638,PCS,S,8,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27177,,,
3018-27176,Cote&ciel iPhone 4 Pouch OL-CI,3609440001621,PCS,S,3,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27176,,,
3018-27175,Cote&ciel iPhone 4 Pouch LI-SI,3609440001614,PCS,S,11,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27175,,,
3018-27174,Cote&ciel iPhone 4 Pouch CI-SI,3609440001607,PCS,S,7,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27174,,,
3018-27173,Cote&ciel iPhone 4 Pouch BR -SI**,3609440001591,PCS,S,0,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27173,,,
3018-27172,Cote&Ciel iPhone 4 Pouch BR - BR**,3609440001584,PCS,S,0,,280,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,Cote&Ciel,27172,Br - Br,,
3018-27038,Cote&ciel 11 Zipper Sleeve Yummy Plum**,3609440001492,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27038,,,
3018-27037,Cote&ciel 11 Zipper Sleeve Vivid Monk**,3609440001485,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27037,Vivid,,
3018-27036,Cote&ciel 11 Zipper Sleeve Silver**,3609440001478,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27036,Silver,,
3018-27035,Cote&ciel 11 Zipper Sleeve Olive Vitami*,3609440001461,PCS,S,1,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27035,Olive,,
3018-27034,Cote&ciel 11 Zipper Sleeve Lt Amethyst,3609440001454,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27034,Amethyst,,
3018-27033,Cote&ciel 11 Zipper Sleeve Citrine,3609440001447,PCS,S,10,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27033,,,
3018-27032,Cote&ciel 11 Zipper Sleeve Br Slate**,3609440001430,PCS,S,0,,350,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27032,,,
3018-27031,Cote&ciel 13 AirZipper Sleeve YummyPlum*,3609440001423,PCS,S,0,,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27031,,,
3018-27030,Cote&ciel 13 AirZipper Sleeve Vivid Mo**,3609440001416,PCS,S,1,,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27030,Vivid,,
3018-27028,Cote&ciel MacBook Air 13 Zipper Sleeve**,3609440001393,PCS,S,-1,,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27028,Olive,,
3018-27027,Cote&ciel 13 AirZipper Sleeve Light Am**,,PCS,S,0,,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27027,,,
3018-27026,Cote&ciel 13 AirZipper Sleeve Citrine**,3609440001379,PCS,S,11,,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27026,,,
3018-27025,Cote&ciel 13 AirZipper Sleeve Br Slate**,3609440001362,PCS,S,0,,370,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27025,,,
3018-27024,Cote&ciel iPad Zipper Sleeve Yummy Plum*,3609440001355,PCS,S,0,,330,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27024,,,
3018-27021,Cote&ciel iPad Zipper Sleeve Olive Vita*,3609440001324,PCS,S,-1,,330,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27021,Olive,,
3018-27020,Cote&ciel iPad Zipper Sleeve Lt Amethys*,3609440001317,PCS,S,0,,330,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27020,Amethyst,,
3018-27019,COTEetCIEL iPad Zipper Sleeve Citrine**,3609440001300,PCS,S,0,,330,N,Third-Party,Third-Party Accessory,Third-Party,Case,Morgan Power Internationa,COTEetCIEL,27019,,,
